id,activity_month,registration_month,region,operating_system,user_class
id_33299,11,10,EMEA,Windows,Retained
id_33308,11,10,ROW,Unknown,Retained
id_33320,11,3,ROW,Windows,Resurrected
id_33325,11,11,EMEA,Linux,New
id_33332,11,11,ROW,Unknown,New
id_33337,11,9,EMEA,Mac,Retained
id_33346,11,9,ROW,Windows,Retained
id_33348,11,11,ROW,Unknown,New
id_33353,11,10,ROW,Windows,Retained
id_33356,11,11,ROW,Windows,New
id_33366,11,11,ROW,Windows,New
id_33367,11,10,ROW,Unknown,Retained
id_33372,11,10,ROW,Windows,Retained
id_33383,11,10,ROW,Windows,Retained
id_33385,11,11,ROW,Windows,New
id_33386,11,11,ROW,Windows,New
id_33401,11,10,EMEA,Windows,Retained
id_33402,11,11,ROW,Windows,New
id_33405,11,11,ROW,Unknown,New
id_33429,11,11,America,Windows,New
id_33448,11,11,ROW,Unknown,New
id_33460,11,11,EMEA,Unknown,New
id_33508,11,11,ROW,Windows,New
id_33514,11,11,EMEA,Mac,New
id_33523,11,7,ROW,Windows,Resurrected
id_33525,11,11,ROW,Windows,New
id_33551,11,5,ROW,Unknown,Resurrected
id_33560,11,11,ROW,Unknown,New
id_33569,11,11,America,Windows,New
id_33570,11,11,EMEA,Mac,New
id_33572,11,11,ROW,Windows,New
id_33577,11,11,ROW,Windows,New
id_33579,11,9,ROW,Windows,Resurrected
id_33581,11,11,EMEA,Windows,New
id_33586,11,8,America,Linux,Retained
id_33593,11,8,America,Windows,Retained
id_33595,11,10,America,Windows,Retained
id_33598,11,10,America,Windows,Retained
id_33623,11,7,EMEA,Windows,Resurrected
id_33625,11,11,ROW,Windows,New
id_33633,11,11,America,Windows,New
id_33634,11,2,EMEA,Windows,Retained
id_33652,11,11,EMEA,Unknown,New
id_33668,11,9,EMEA,Mac,Resurrected
id_33670,11,10,EMEA,Windows,Retained
id_33692,11,11,America,Unknown,New
id_33695,11,11,ROW,Windows,New
id_33709,11,11,ROW,Windows,New
id_33710,11,11,America,Windows,New
id_33711,11,11,ROW,Unknown,New
id_33714,11,9,EMEA,Windows,Retained
id_33727,11,11,ROW,Windows,New
id_33731,11,4,ROW,Windows,Retained
id_33735,11,11,ROW,Windows,New
id_33738,11,10,ROW,Windows,Retained
id_33741,11,11,ROW,Mac,New
id_33743,11,7,America,Windows,Retained
id_33756,11,10,America,Windows,Retained
id_33769,11,10,EMEA,Windows,Retained
id_33770,11,10,EMEA,Windows,Retained
id_33771,11,10,EMEA,Windows,Retained
id_33775,11,9,America,Windows,Retained
id_33776,11,9,America,Windows,Retained
id_33781,11,9,EMEA,Windows,Resurrected
id_33801,11,11,ROW,Windows,New
id_33824,11,9,EMEA,Windows,Retained
id_33837,11,11,ROW,Windows,New
id_33843,11,7,ROW,Windows,Retained
id_33855,11,11,ROW,Windows,New
id_33863,11,11,ROW,Windows,New
id_33884,11,10,ROW,Windows,Retained
id_33886,11,9,ROW,Unknown,Retained
id_33892,11,9,America,Windows,Retained
id_33894,11,4,ROW,Windows,Resurrected
id_33902,11,11,ROW,Unknown,New
id_33909,11,11,EMEA,Windows,New
id_33921,11,8,ROW,Unknown,Retained
id_33934,11,11,EMEA,Linux,New
id_33944,11,11,America,Windows,New
id_33956,11,11,ROW,Windows,New
id_33957,11,11,EMEA,Windows,New
id_33967,11,11,ROW,Unknown,New
id_33973,11,11,America,Windows,New
id_33979,11,3,ROW,Linux,Resurrected
id_33985,11,8,America,Windows,Retained
id_33995,11,9,EMEA,Windows,Retained
id_33996,11,11,ROW,Unknown,New
id_34002,11,11,America,Windows,New
id_34016,11,10,ROW,Unknown,Retained
id_34022,11,10,America,Windows,Retained
id_34030,11,10,EMEA,Windows,Retained
id_34031,11,11,EMEA,Unknown,New
id_34038,11,10,ROW,Unknown,Retained
id_34039,11,10,ROW,Unknown,Resurrected
id_34040,11,11,ROW,Windows,New
id_34046,11,11,ROW,Windows,New
id_34047,11,8,ROW,Windows,Resurrected
id_34049,11,6,EMEA,Windows,Retained
id_34052,11,11,EMEA,Windows,New
id_34066,11,9,ROW,Windows,Retained
id_34075,11,2,EMEA,Mac,Resurrected
id_34081,11,11,EMEA,Mac,New
id_34096,11,10,EMEA,Windows,Retained
id_34097,11,11,ROW,Unknown,New
id_34102,11,11,EMEA,Mac,New
id_34113,11,2,EMEA,Unknown,Retained
id_34139,11,11,EMEA,Windows,New
id_34142,11,11,ROW,Windows,New
id_34156,11,5,America,Windows,Resurrected
id_34174,11,11,ROW,Windows,New
id_34192,11,4,ROW,Windows,Retained
id_34193,11,11,ROW,Windows,New
id_34197,11,11,America,Linux,New
id_34209,11,11,EMEA,Mac,New
id_34215,11,10,America,Mac,Retained
id_34216,11,11,ROW,Unknown,New
id_34221,11,8,EMEA,Windows,Resurrected
id_34224,11,9,ROW,Mac,Retained
id_34227,11,9,EMEA,Windows,Resurrected
id_34232,11,9,EMEA,Mac,Retained
id_34242,11,11,America,Windows,New
id_34245,11,10,EMEA,Windows,Retained
id_34257,11,9,America,Windows,Retained
id_34265,11,11,ROW,Windows,New
id_34266,11,11,ROW,Windows,New
id_34283,11,10,America,Mac,Retained
id_34290,11,10,EMEA,Windows,Retained
id_34298,11,2,EMEA,Windows,Resurrected
id_34311,11,11,ROW,Windows,New
id_34319,11,5,EMEA,Unknown,Retained
id_34326,11,9,ROW,Unknown,Resurrected
id_34328,11,11,America,Windows,New
id_34336,11,11,EMEA,Mac,New
id_34341,11,10,ROW,Windows,Retained
id_34374,11,11,ROW,Windows,New
id_34375,11,11,ROW,Windows,New
id_34422,11,10,ROW,Mac,Retained
id_34425,11,5,EMEA,Unknown,Resurrected
id_34452,11,10,ROW,Windows,Retained
id_34458,11,11,ROW,Windows,New
id_34463,11,9,EMEA,Mac,Retained
id_34468,11,11,EMEA,Windows,New
id_34476,11,11,America,Linux,New
id_34479,11,10,America,Mac,Retained
id_34484,11,11,ROW,Windows,New
id_34485,11,11,ROW,Windows,New
id_34487,11,4,ROW,Windows,Retained
id_34488,11,9,EMEA,Mac,Resurrected
id_34491,11,11,ROW,Linux,New
id_34493,11,11,EMEA,Windows,New
id_34500,11,9,ROW,Windows,Resurrected
id_34501,11,11,EMEA,Windows,New
id_34505,11,11,ROW,Windows,New
id_34511,11,11,ROW,Windows,New
id_34516,11,11,ROW,Windows,New
id_34517,11,11,ROW,Windows,New
id_34529,11,9,ROW,Windows,Retained
id_34540,11,8,ROW,Windows,Resurrected
id_34543,11,11,EMEA,Windows,New
id_34549,11,11,America,Windows,New
id_34552,11,6,ROW,Windows,Retained
id_34559,11,11,EMEA,Windows,New
id_34562,11,11,EMEA,Mac,New
id_34565,11,11,ROW,Windows,New
id_34574,11,11,ROW,Unknown,New
id_34581,11,11,ROW,Windows,New
id_34583,11,11,ROW,Mac,New
id_34603,11,9,ROW,Windows,Retained
id_34605,11,9,ROW,Unknown,Retained
id_34611,11,3,ROW,Windows,Resurrected
id_34630,11,10,ROW,Unknown,Retained
id_34635,11,10,EMEA,Mac,Retained
id_34636,11,9,ROW,Windows,Resurrected
id_34637,11,11,ROW,Windows,New
id_34644,11,11,America,Mac,New
id_34647,11,6,America,Windows,Retained
id_34648,11,6,ROW,Windows,Retained
id_34649,11,11,America,Windows,New
id_34652,11,11,America,Windows,New
id_34674,11,10,ROW,Unknown,Retained
id_34679,11,9,America,Windows,Retained
id_34690,11,9,EMEA,Windows,Retained
id_34700,11,4,ROW,Windows,Resurrected
id_34706,11,10,ROW,Windows,Retained
id_34707,11,11,America,Mac,New
id_34710,11,11,America,Unknown,New
id_34711,11,10,ROW,Mac,Resurrected
id_34715,11,10,ROW,Windows,Retained
id_34716,11,11,ROW,Windows,New
id_34720,11,11,America,Unknown,New
id_34722,11,8,America,Windows,Retained
id_34730,11,11,America,Windows,New
id_34733,11,11,ROW,Windows,New
id_34736,11,11,ROW,Windows,New
id_34766,11,11,America,Windows,New
id_34772,11,9,America,Mac,Retained
id_34780,11,9,ROW,Windows,Retained
id_34783,11,11,EMEA,Windows,New
id_34787,11,10,EMEA,Windows,Retained
id_34795,11,9,ROW,Windows,Retained
id_34801,11,5,ROW,Windows,Resurrected
id_34806,11,11,America,Mac,New
id_34813,11,11,EMEA,Windows,New
id_34823,11,11,America,Windows,New
id_34840,11,11,ROW,Windows,New
id_34847,11,11,ROW,Unknown,New
id_34849,11,1,America,Windows,Retained
id_34855,11,9,America,Windows,Retained
id_34859,11,11,ROW,Windows,New
id_34862,11,10,EMEA,Linux,Retained
id_34863,11,9,America,Mac,Retained
id_34882,11,9,America,Windows,Retained
id_34886,11,10,America,Windows,Retained
id_34894,11,9,America,Windows,Resurrected
id_34899,11,11,ROW,Windows,New
id_34900,11,11,ROW,Windows,New
id_34910,11,7,ROW,Windows,Retained
id_34911,11,11,ROW,Unknown,New
id_34913,11,11,ROW,Windows,New
id_34919,11,11,America,Windows,New
id_34939,11,11,America,Mac,New
id_34945,11,8,America,Mac,Retained
id_34946,11,11,ROW,Windows,New
id_34948,11,11,ROW,Windows,New
id_34949,11,9,America,Windows,Retained
id_34952,11,8,ROW,Windows,Retained
id_34954,11,10,America,Windows,Retained
id_34955,11,8,America,Windows,Retained
id_34969,11,8,America,Windows,Retained
id_34977,11,10,EMEA,Windows,Retained
id_34983,11,8,ROW,Windows,Retained
id_34991,11,9,America,Windows,Retained
id_35001,11,11,EMEA,Windows,New
id_35017,11,11,ROW,Windows,New
id_35019,11,11,ROW,Unknown,New
id_35030,11,11,ROW,Unknown,New
id_35043,11,11,ROW,Windows,New
id_35046,11,10,ROW,Windows,Retained
id_35056,11,3,ROW,Windows,Resurrected
id_35059,11,4,ROW,Mac,Resurrected
id_35066,11,8,ROW,Unknown,Retained
id_35067,11,2,ROW,Windows,Resurrected
id_35069,11,11,ROW,Windows,New
id_35082,11,11,ROW,Unknown,New
id_35084,11,11,EMEA,Windows,New
id_35090,11,6,ROW,Windows,Retained
id_35096,11,9,America,Mac,Retained
id_35103,11,11,ROW,Windows,New
id_35109,11,9,America,Windows,Retained
id_35127,11,11,ROW,Windows,New
id_35130,11,10,ROW,Unknown,Retained
id_35137,11,10,EMEA,Windows,Retained
id_35138,11,9,EMEA,Linux,Retained
id_35142,11,7,EMEA,Windows,Retained
id_35143,11,11,ROW,Unknown,New
id_35155,11,11,ROW,Windows,New
id_35167,11,11,ROW,Windows,New
id_35168,11,11,ROW,Unknown,New
id_35170,11,10,ROW,Unknown,Resurrected
id_35205,11,8,ROW,Windows,Retained
id_35211,11,11,America,Unknown,New
id_35223,11,10,America,Windows,Retained
id_35225,11,11,ROW,Windows,New
id_35239,11,11,ROW,Windows,New
id_35248,11,11,America,Windows,New
id_35255,11,10,EMEA,Windows,Retained
id_35263,11,11,ROW,Windows,New
id_35297,11,1,ROW,Windows,Resurrected
id_35319,11,11,America,Mac,New
id_35326,11,10,America,Windows,Retained
id_35339,11,10,ROW,Windows,Retained
id_35340,11,11,ROW,Windows,New
id_35344,11,3,EMEA,Windows,Retained
id_35345,11,11,EMEA,Windows,New
id_35347,11,11,America,Windows,New
id_35348,11,11,ROW,Windows,New
id_35352,11,10,ROW,Windows,Retained
id_35354,11,10,America,Mac,Retained
id_35361,11,11,ROW,Windows,New
id_35367,11,10,EMEA,Unknown,Retained
id_35378,11,11,ROW,Unknown,New
id_35385,11,10,ROW,Windows,Retained
id_35387,11,7,EMEA,Windows,Resurrected
id_35393,11,5,ROW,Windows,Resurrected
id_35395,11,11,ROW,Windows,New
id_35396,11,11,ROW,Windows,New
id_35407,11,11,ROW,Mac,New
id_35436,11,11,ROW,Mac,New
id_35446,11,11,ROW,Windows,New
id_35450,11,9,ROW,Windows,Resurrected
id_35451,11,9,ROW,Windows,Retained
id_35454,11,9,ROW,Windows,Resurrected
id_35458,11,10,EMEA,Unknown,Retained
id_35462,11,11,EMEA,Windows,New
id_35468,11,10,ROW,Windows,Retained
id_35470,11,11,EMEA,Windows,New
id_35471,11,10,EMEA,Unknown,Retained
id_35475,11,6,ROW,Mac,Retained
id_35484,11,10,America,Windows,Retained
id_35488,11,10,EMEA,Windows,Retained
id_35490,11,10,ROW,Windows,Retained
id_35537,11,10,ROW,Windows,Retained
id_35561,11,10,ROW,Unknown,Retained
id_35571,11,8,America,Windows,Retained
id_35577,11,11,America,Windows,New
id_35583,11,10,EMEA,Windows,Retained
id_35586,11,9,EMEA,Windows,Retained
id_35590,11,10,ROW,Windows,Retained
id_35596,11,11,ROW,Windows,New
id_35603,11,11,ROW,Windows,New
id_35607,11,10,ROW,Unknown,Retained
id_35612,11,11,America,Mac,New
id_35621,11,10,America,Linux,Retained
id_35623,11,8,ROW,Mac,Resurrected
id_35631,11,10,ROW,Windows,Retained
id_35637,11,11,EMEA,Windows,New
id_35646,11,11,ROW,Unknown,New
id_35652,11,10,America,Mac,Retained
id_35653,11,9,EMEA,Windows,Resurrected
id_35677,11,9,EMEA,Linux,Retained
id_35700,11,11,America,Windows,New
id_35712,11,11,ROW,Windows,New
id_35716,11,11,ROW,Unknown,New
id_35725,11,10,ROW,Linux,Retained
id_35743,11,11,ROW,Windows,New
id_35753,11,11,America,Mac,New
id_35756,11,9,ROW,Windows,Resurrected
id_35758,11,11,ROW,Windows,New
id_35759,11,11,America,Mac,New
id_35771,11,8,America,Unknown,Retained
id_35773,11,11,ROW,Unknown,New
id_35775,11,9,ROW,Windows,Retained
id_35780,11,11,ROW,Windows,New
id_35793,11,11,EMEA,Windows,New
id_35798,11,9,America,Windows,Resurrected
id_35804,11,11,America,Unknown,New
id_35808,11,2,ROW,Mac,Retained
id_35816,11,4,EMEA,Windows,Retained
id_35830,11,2,EMEA,Windows,Resurrected
id_35831,11,11,ROW,Unknown,New
id_35834,11,11,EMEA,Windows,New
id_35837,11,11,America,Windows,New
id_35838,11,11,America,Unknown,New
id_35839,11,11,EMEA,Windows,New
id_35846,11,11,ROW,Windows,New
id_35864,11,11,ROW,Unknown,New
id_35870,11,11,ROW,Unknown,New
id_35883,11,11,EMEA,Windows,New
id_35884,11,11,ROW,Windows,New
id_35885,11,11,ROW,Mac,New
id_35896,11,11,EMEA,Windows,New
id_35905,11,11,ROW,Windows,New
id_35913,11,11,ROW,Mac,New
id_35919,11,11,ROW,Windows,New
id_35923,11,11,ROW,Windows,New
id_35929,11,10,ROW,Unknown,Retained
id_35932,11,9,ROW,Unknown,Resurrected
id_35934,11,11,ROW,Windows,New
id_35935,11,11,ROW,Windows,New
id_35939,11,2,EMEA,Windows,Resurrected
id_35943,11,11,ROW,Windows,New
id_35960,11,11,ROW,Windows,New
id_35973,11,11,ROW,Mac,New
id_35975,11,10,EMEA,Windows,Retained
id_35995,11,11,ROW,Windows,New
id_36015,11,11,ROW,Unknown,New
id_36017,11,11,ROW,Windows,New
id_36020,11,11,ROW,Windows,New
id_36026,11,8,ROW,Mac,Resurrected
id_36027,11,11,America,Mac,New
id_36034,11,11,ROW,Windows,New
id_36038,11,10,ROW,Unknown,Retained
id_36047,11,8,America,Windows,Retained
id_36056,11,11,America,Windows,New
id_36074,11,10,ROW,Unknown,Retained
id_36085,11,10,ROW,Windows,Retained
id_36086,11,11,America,Windows,New
id_36105,11,11,ROW,Windows,New
id_36118,11,11,ROW,Mac,New
id_36122,11,3,ROW,Windows,Retained
id_36126,11,11,ROW,Unknown,New
id_36127,11,10,ROW,Windows,Retained
id_36137,11,9,ROW,Windows,Retained
id_36138,11,10,ROW,Windows,Retained
id_36150,11,11,ROW,Unknown,New
id_36151,11,11,ROW,Unknown,New
id_36152,11,10,ROW,Unknown,Retained
id_36166,11,10,ROW,Windows,Retained
id_36172,11,11,America,Windows,New
id_36178,11,10,ROW,Unknown,Retained
id_36179,11,11,America,Windows,New
id_36189,11,9,ROW,Windows,Resurrected
id_36232,11,10,EMEA,Windows,Retained
id_36243,11,8,ROW,Windows,Retained
id_36248,11,8,America,Windows,Retained
id_36264,11,11,America,Windows,New
id_36266,11,8,America,Mac,Retained
id_36284,11,11,America,Windows,New
id_36295,11,8,America,Windows,Retained
id_36299,11,3,ROW,Windows,Resurrected
id_36304,11,10,America,Windows,Retained
id_36305,11,2,ROW,Windows,Resurrected
id_36312,11,11,EMEA,Unknown,New
id_36328,11,11,ROW,Unknown,New
id_36334,11,11,EMEA,Windows,New
id_36336,11,4,ROW,Unknown,Retained
id_36338,11,7,ROW,Unknown,Resurrected
id_36365,11,5,ROW,Windows,Resurrected
id_36368,11,11,ROW,Windows,New
id_36383,11,8,ROW,Unknown,Resurrected
id_36387,11,10,ROW,Windows,Retained
id_36394,11,10,ROW,Windows,Retained
id_36395,11,11,America,Windows,New
id_36400,11,7,ROW,Windows,Retained
id_36404,11,11,ROW,Unknown,New
id_36409,11,10,America,Windows,Retained
id_36414,11,6,America,Windows,Resurrected
id_36417,11,10,ROW,Windows,Retained
id_36419,11,11,ROW,Windows,New
id_36422,11,11,ROW,Windows,New
id_36426,11,10,ROW,Unknown,Retained
id_36438,11,9,ROW,Windows,Retained
id_36442,11,11,ROW,Windows,New
id_36446,11,5,America,Windows,Retained
id_36450,11,11,ROW,Windows,New
id_36454,11,11,ROW,Windows,New
id_36455,11,11,ROW,Unknown,New
id_36456,11,11,ROW,Windows,New
id_36459,11,9,EMEA,Mac,Retained
id_36461,11,11,ROW,Windows,New
id_36463,11,9,America,Mac,Retained
id_36466,11,11,ROW,Windows,New
id_36469,11,11,EMEA,Mac,New
id_36470,11,5,EMEA,Windows,Resurrected
id_36500,11,10,ROW,Windows,Retained
id_36530,11,10,America,Windows,Retained
id_36531,11,11,ROW,Windows,New
id_36540,11,9,ROW,Windows,Retained
id_36549,11,11,ROW,Unknown,New
id_36550,11,11,ROW,Windows,New
id_36554,11,11,ROW,Windows,New
id_36559,11,11,ROW,Windows,New
id_36565,11,10,America,Windows,Retained
id_36573,11,8,America,Windows,Retained
id_36576,11,1,ROW,Windows,Resurrected
id_36587,11,11,America,Mac,New
id_36589,11,9,ROW,Windows,Retained
id_36605,11,9,ROW,Windows,Retained
id_36611,11,10,ROW,Windows,Retained
id_36615,11,9,ROW,Windows,Retained
id_36619,11,11,ROW,Windows,New
id_36624,11,9,ROW,Windows,Resurrected
id_36633,11,11,EMEA,Windows,New
id_36639,11,10,EMEA,Windows,Retained
id_36649,11,9,EMEA,Mac,Retained
id_36651,11,10,EMEA,Windows,Retained
id_36658,11,11,ROW,Windows,New
id_36676,11,11,ROW,Windows,New
id_36681,11,10,ROW,Windows,Retained
id_36684,11,10,ROW,Windows,Retained
id_36685,11,11,ROW,Windows,New
id_36687,11,10,ROW,Mac,Retained
id_36693,11,8,ROW,Windows,Resurrected
id_36706,11,11,EMEA,Windows,New
id_36726,11,10,ROW,Unknown,Retained
id_36730,11,9,ROW,Windows,Retained
id_36734,11,9,ROW,Windows,Retained
id_36769,11,11,ROW,Windows,New
id_36770,11,9,EMEA,Windows,Retained
id_36773,11,11,EMEA,Mac,New
id_36774,11,10,ROW,Unknown,Retained
id_36783,11,9,ROW,Unknown,Retained
id_36784,11,11,ROW,Windows,New
id_36788,11,9,ROW,Mac,Retained
id_36796,11,10,ROW,Unknown,Retained
id_36800,11,9,ROW,Unknown,Retained
id_36802,11,2,ROW,Windows,Resurrected
id_36804,11,10,EMEA,Windows,Retained
id_36807,11,10,America,Windows,Retained
id_36813,11,11,ROW,Windows,New
id_36815,11,11,ROW,Unknown,New
id_36825,11,11,EMEA,Windows,New
id_36831,11,11,EMEA,Windows,New
id_36836,11,11,ROW,Mac,New
id_36838,11,11,ROW,Windows,New
id_36851,11,11,ROW,Windows,New
id_36866,11,11,ROW,Windows,New
id_36880,11,11,ROW,Windows,New
id_36886,11,1,ROW,Windows,Retained
id_36893,11,9,ROW,Windows,Retained
id_36895,11,11,ROW,Windows,New
id_36905,11,11,ROW,Mac,New
id_36909,11,9,ROW,Windows,Retained
id_36929,11,8,ROW,Windows,Retained
id_36934,11,8,ROW,Windows,Retained
id_36938,11,8,ROW,Windows,Retained
id_36945,11,10,ROW,Unknown,Resurrected
id_36959,11,11,ROW,Windows,New
id_36975,11,3,ROW,Windows,Retained
id_36983,11,11,ROW,Windows,New
id_36984,11,11,EMEA,Windows,New
id_36987,11,10,ROW,Windows,Retained
id_36995,11,11,EMEA,Windows,New
id_37000,11,11,ROW,Windows,New
id_37014,11,11,ROW,Windows,New
id_37016,11,11,ROW,Windows,New
id_37025,11,2,America,Windows,Resurrected
id_37031,11,10,EMEA,Windows,Retained
id_37038,11,11,EMEA,Unknown,New
id_37048,11,11,EMEA,Windows,New
id_37064,11,11,ROW,Windows,New
id_37072,11,6,America,Windows,Retained
id_37075,11,11,EMEA,Windows,New
id_37077,11,10,ROW,Windows,Retained
id_37088,11,10,ROW,Unknown,Retained
id_37112,11,11,ROW,Windows,New
id_37118,11,6,ROW,Windows,Resurrected
id_37121,11,11,ROW,Windows,New
id_37125,11,6,ROW,Windows,Retained
id_37133,11,2,ROW,Windows,Resurrected
id_37134,11,11,ROW,Mac,New
id_37139,11,4,ROW,Windows,Resurrected
id_37142,11,11,ROW,Windows,New
id_37146,11,11,America,Mac,New
id_37162,11,5,ROW,Windows,Retained
id_37176,11,10,America,Windows,Retained
id_37177,11,10,ROW,Windows,Retained
id_37183,11,11,ROW,Unknown,New
id_37186,11,11,ROW,Windows,New
id_37193,11,10,ROW,Windows,Retained
id_37200,11,10,ROW,Windows,Retained
id_37204,11,9,ROW,Unknown,Resurrected
id_37216,11,7,EMEA,Windows,Retained
id_37219,11,11,ROW,Windows,New
id_37235,11,9,America,Windows,Resurrected
id_37238,11,11,ROW,Mac,New
id_37257,11,11,ROW,Windows,New
id_37278,11,10,America,Mac,Retained
id_37289,11,11,ROW,Windows,New
id_37291,11,11,ROW,Mac,New
id_37293,11,10,ROW,Windows,Retained
id_37304,11,8,ROW,Windows,Resurrected
id_37325,11,10,EMEA,Windows,Retained
id_37330,11,11,ROW,Unknown,New
id_37334,11,10,ROW,Windows,Retained
id_37337,11,11,ROW,Windows,New
id_37345,11,11,ROW,Unknown,New
id_37356,11,9,America,Mac,Resurrected
id_37370,11,11,ROW,Unknown,New
id_37373,11,1,ROW,Unknown,Retained
id_37379,11,10,ROW,Unknown,Retained
id_37380,11,11,ROW,Mac,New
id_37385,11,9,ROW,Windows,Retained
id_37396,11,1,EMEA,Windows,Retained
id_37403,11,11,ROW,Linux,New
id_37412,11,11,ROW,Windows,New
id_37415,11,11,ROW,Windows,New
id_37416,11,9,ROW,Windows,Retained
id_37425,11,9,ROW,Windows,Retained
id_37437,11,10,America,Windows,Retained
id_37439,11,11,ROW,Linux,New
id_37440,11,11,ROW,Windows,New
id_37444,11,11,EMEA,Windows,New
id_37445,11,11,ROW,Windows,New
id_37455,11,11,ROW,Unknown,New
id_37471,11,11,ROW,Unknown,New
id_37474,11,8,ROW,Windows,Retained
id_37480,11,10,ROW,Windows,Retained
id_37481,11,9,EMEA,Mac,Retained
id_37487,11,11,America,Windows,New
id_37500,11,9,ROW,Windows,Resurrected
id_37504,11,11,ROW,Linux,New
id_37510,11,11,EMEA,Mac,New
id_37530,11,11,EMEA,Unknown,New
id_37535,11,8,ROW,Windows,Resurrected
id_37538,11,11,America,Unknown,New
id_37539,11,3,ROW,Windows,Resurrected
id_37547,11,8,America,Windows,Retained
id_37552,11,9,ROW,Windows,Retained
id_37573,11,10,ROW,Windows,Retained
id_37583,11,8,ROW,Windows,Resurrected
id_37588,11,11,ROW,Windows,New
id_37593,11,9,ROW,Windows,Retained
id_37645,11,11,EMEA,Windows,New
id_37654,11,9,ROW,Windows,Resurrected
id_37669,11,9,America,Unknown,Resurrected
id_37676,11,8,ROW,Windows,Resurrected
id_37678,11,11,America,Windows,New
id_37689,11,11,ROW,Unknown,New
id_37698,11,8,America,Windows,Retained
id_37699,11,8,ROW,Windows,Retained
id_37707,11,11,ROW,Windows,New
id_37709,11,8,ROW,Windows,Retained
id_37713,11,11,America,Mac,New
id_37718,11,9,America,Mac,Retained
id_37719,11,10,ROW,Windows,Retained
id_37720,11,11,ROW,Windows,New
id_37722,11,10,ROW,Windows,Retained
id_37732,11,11,ROW,Unknown,New
id_37737,11,11,ROW,Linux,New
id_37745,11,11,America,Windows,New
id_37747,11,11,America,Mac,New
id_37748,11,11,ROW,Windows,New
id_37750,11,11,ROW,Unknown,New
id_37751,11,8,America,Windows,Resurrected
id_37769,11,10,America,Unknown,Retained
id_37775,11,11,ROW,Unknown,New
id_37777,11,11,America,Windows,New
id_37781,11,8,America,Windows,Retained
id_37783,11,10,ROW,Unknown,Retained
id_37789,11,8,America,Windows,Retained
id_37794,11,8,America,Mac,Retained
id_37797,11,10,ROW,Windows,Retained
id_37807,11,2,ROW,Windows,Retained
id_37814,11,4,ROW,Mac,Retained
id_37815,11,5,ROW,Windows,Retained
id_37816,11,11,ROW,Unknown,New
id_37824,11,9,ROW,Windows,Retained
id_37829,11,10,America,Windows,Retained
id_37834,11,11,ROW,Windows,New
id_37851,11,9,America,Windows,Retained
id_37853,11,11,ROW,Windows,New
id_37856,11,10,ROW,Windows,Retained
id_37858,11,11,America,Windows,New
id_37866,11,11,ROW,Windows,New
id_37891,11,11,EMEA,Mac,New
id_37897,11,11,ROW,Windows,New
id_37903,11,11,ROW,Windows,New
id_37910,11,11,ROW,Windows,New
id_37911,11,10,ROW,Windows,Retained
id_37912,11,9,ROW,Windows,Retained
id_37913,11,11,ROW,Windows,New
id_37917,11,10,America,Windows,Retained
id_37922,11,11,EMEA,Windows,New
id_37928,11,9,ROW,Windows,Retained
id_37933,11,11,America,Mac,New
id_37945,11,11,America,Unknown,New
id_37947,11,9,ROW,Windows,Resurrected
id_37949,11,8,ROW,Windows,Resurrected
id_37951,11,11,ROW,Windows,New
id_37952,11,9,ROW,Unknown,Resurrected
id_37956,11,11,ROW,Mac,New
id_37957,11,3,ROW,Windows,Resurrected
id_37965,11,11,America,Mac,New
id_37966,11,11,ROW,Windows,New
id_37978,11,10,ROW,Windows,Retained
id_37993,11,11,ROW,Unknown,New
id_37996,11,10,ROW,Windows,Retained
id_37997,11,9,ROW,Windows,Retained
id_37998,11,10,ROW,Windows,Retained
id_37999,11,11,ROW,Windows,New
id_38000,11,11,America,Unknown,New
id_38003,11,9,America,Windows,Retained
id_38012,11,11,ROW,Windows,New
id_38024,11,10,America,Windows,Retained
id_38026,11,9,ROW,Windows,Retained
id_38029,11,11,ROW,Windows,New
id_38032,11,8,ROW,Windows,Retained
id_38037,11,11,ROW,Unknown,New
id_38038,11,11,America,Mac,New
id_38041,11,8,America,Mac,Retained
id_38046,11,10,America,Windows,Retained
id_38058,11,7,ROW,Windows,Retained
id_38066,11,10,ROW,Windows,Retained
id_38083,11,10,ROW,Linux,Retained
id_38092,11,11,ROW,Windows,New
id_38093,11,11,EMEA,Windows,New
id_38095,11,11,ROW,Windows,New
id_38101,11,11,ROW,Windows,New
id_38105,11,10,ROW,Windows,Retained
id_38110,11,11,ROW,Windows,New
id_38134,11,11,EMEA,Windows,New
id_38136,11,3,EMEA,Windows,Retained
id_38140,11,11,ROW,Windows,New
id_38145,11,11,ROW,Linux,New
id_38159,11,11,ROW,Windows,New
id_38163,11,3,EMEA,Windows,Resurrected
id_38169,11,11,ROW,Windows,New
id_38176,11,11,ROW,Windows,New
id_38179,11,3,EMEA,Windows,Retained
id_38182,11,10,America,Windows,Retained
id_38183,11,8,America,Windows,Retained
id_38184,11,11,ROW,Windows,New
id_38187,11,10,ROW,Windows,Retained
id_38203,11,11,ROW,Windows,New
id_38211,11,11,ROW,Windows,New
id_38214,11,11,America,Windows,New
id_38224,11,9,ROW,Windows,Resurrected
id_38227,11,9,America,Mac,Retained
id_38237,11,11,ROW,Windows,New
id_38239,11,11,ROW,Windows,New
id_38240,11,10,America,Windows,Retained
id_38244,11,11,ROW,Windows,New
